,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
15419,0,1,408.391795943,7,2,50.0,55.702881,http://www.cian.ru/rent/flat/151271878/,24.0,37.509954,15,,17,95000.0,95000.0,дизайнерский,2,Раменки,Университет,0,75.0,1
15420,1,,39.6928381667,7,5,56.0,55.750727,http://www.cian.ru/rent/flat/149897365/,15.0,37.562272,13,1,11,95000.0,95000.0,евроремонт,3,,Киевская,0,87.2,1
15421,0,1,72.4593480295,7,10,48.0,55.746507,http://www.cian.ru/rent/flat/147706241/,,37.427749,10,1,16,95000.0,95000.0,евроремонт,3,Кунцево,Молодежная,0,90.0,1
15422,1,0,27.5216045091,7,10,44.0,55.752293,http://www.cian.ru/rent/flat/143355639/,10.0,37.41016,5,,23,95000.0,95000.0,дизайнерский,3,Крылатское,Крылатское,0,73.0,1
15423,1,0,355.468768393,7,15,110.0,55.709799,http://www.cian.ru/rent/flat/150628768/,30.0,37.478253,,,16,95000.0,95000.0,евроремонт,4,Очаково-Матвеевское,,0,160.0,
15424,0,1,4.3202321727,7,13,37.0,55.756386,http://www.cian.ru/rent/flat/151635001/,14.0,37.50884,15,1,25,95000.0,95000.0,дизайнерский,2,Филёвский Парк,Фили,0,70.0,1
15425,0,,388.150225007,7,10,20.0,55.705529,http://www.cian.ru/rent/flat/151267747/,,37.492796,10,,17,85000.0,85000.0,дизайнерский,1,,Университет,0,45.0,0
15426,0,1,317.481143824,7,38,177.0,55.714754,http://www.cian.ru/rent/flat/150773726/,,37.504618,5,1,38,800000.0,800000.0,дизайнерский,4,Раменки,Университет,0,290.0,0
15427,1,,416.763989539,7,6,40.0,55.701785,http://www.cian.ru/rent/flat/150871334/,20.0,37.498887,15,1,12,83000.0,83000.0,евроремонт,2,,Университет,0,78.0,1
15428,1,1,221.01091837,7,4,65.0,55.727298,http://www.cian.ru/rent/flat/148534932/,,37.479941,7,1,43,95000.0,95000.0,евроремонт,2,Фили-Давыдково,Славянский бульвар,0,80.0,0
15429,1,1,94.9028671483,7,7,67.0,55.743613,http://www.cian.ru/rent/flat/151193270/,,37.542958,9,,9,95000.0,95000.0,евроремонт,2,Дорогомилово,Деловой центр,0,70.0,1
15430,1,1,426.911521858,7,11,40.0,55.700456,http://www.cian.ru/rent/flat/150805318/,15.0,37.510718,3,,17,95000.0,95000.0,дизайнерский,2,Раменки,Университет,0,70.0,0
15431,1,1,417.268047069,7,6,46.0,55.701719,http://www.cian.ru/rent/flat/151618706/,10.0,37.512236,3,,18,95000.0,95000.0,евроремонт,2,Раменки,Университет,0,74.0,0
15432,0,1,408.391795943,7,2,60.0,55.702881,http://www.cian.ru/rent/flat/151638674/,,37.509954,28,1,8,95000.0,95000.0,дизайнерский,2,Раменки,Университет,0,70.0,1
15433,1,0,190.984598051,7,10,58.0,55.731191,http://www.cian.ru/rent/flat/151093914/,10.0,37.471309,4,1,22,95000.0,95000.0,евроремонт,3,Фили-Давыдково,Славянский бульвар,0,80.0,1
15434,1,0,190.984598051,7,10,58.0,55.731191,http://www.cian.ru/rent/flat/151503517/,10.0,37.471309,5,,22,95000.0,95000.0,евроремонт,3,Фили-Давыдково,Славянский бульвар,0,81.0,1
15435,1,1,244.329501716,7,2,50.0,55.724271,http://www.cian.ru/rent/flat/149204513/,15.0,37.44691,11,1,25,95000.0,95000.0,дизайнерский,1,Можайский,Кунцевская,0,80.0,1
15436,0,1,4.3202321727,7,13,38.0,55.756386,http://www.cian.ru/rent/flat/151671943/,14.0,37.50884,10,1,20,95000.0,95000.0,евроремонт,2,Филёвский Парк,Фили,0,70.0,1
15437,1,0,638.178651753,7,4,45.0,55.672636,http://www.cian.ru/rent/flat/150792733/,14.0,37.514724,7,,10,100000.0,100000.0,,2,Проспект Вернадского,Проспект Вернадского,0,76.0,1
15438,0,1,341.707535076,7,16,98.0,55.711595,http://www.cian.ru/rent/flat/150394290/,98.0,37.488952,15,1,16,100000.0,100000.0,евроремонт,3,Очаково-Матвеевское,Славянский бульвар,0,98.0,0
15439,1,1,683.156607759,7,2,38.0,55.666675,http://www.cian.ru/rent/flat/150754606/,50.0,37.510511,14,,28,100000.0,100000.0,,3,Проспект Вернадского,Проспект Вернадского,0,110.0,1
15440,1,0,642.015742758,7,11,88.0,55.672128,http://www.cian.ru/rent/flat/150232009/,15.0,37.516431,10,,25,100000.0,100000.0,,3,Проспект Вернадского,Проспект Вернадского,0,112.0,1
15441,1,1,417.268047069,7,8,63.0,55.701719,http://www.cian.ru/rent/flat/151520956/,16.0,37.512236,19,1,15,100000.0,100000.0,дизайнерский,3,Раменки,Университет,0,106.0,1
15442,0,1,132.071050951,7,4,78.0,55.738814,http://www.cian.ru/rent/flat/151520518/,18.0,37.540686,5,1,5,100000.0,100000.0,косметический,4,Дорогомилово,Кутузовская,0,114.0,1
15443,1,1,142.183117674,7,2,32.0,55.737507,http://www.cian.ru/rent/flat/151520195/,,37.518371,2,1,11,100000.0,100000.0,косметический,2,Дорогомилово,Парк Победы,0,60.0,1
15444,1,1,683.156607759,7,2,76.0,55.666675,http://www.cian.ru/rent/flat/150774621/,30.0,37.510511,17,,28,100000.0,100000.0,дизайнерский,3,Проспект Вернадского,Проспект Вернадского,0,110.0,1
15445,1,1,633.925250176,7,15,84.0,55.673199,http://www.cian.ru/rent/flat/151544810/,12.0,37.454932,9,,25,100000.0,100000.0,,3,Очаково-Матвеевское,Юго-Западная,0,117.0,0
15446,1,1,633.925250176,7,15,84.0,55.673199,http://www.cian.ru/rent/flat/151469345/,12.0,37.454932,9,,25,100000.0,100000.0,,3,Очаково-Матвеевское,Юго-Западная,0,117.0,0
15447,0,,39.6928381667,7,3,36.0,55.750727,http://www.cian.ru/rent/flat/150782697/,,37.562272,13,1,11,100000.0,100000.0,дизайнерский,2,,Киевская,0,53.0,1
15448,0,1,788.500493263,7,5,60.0,55.652659,http://www.cian.ru/rent/flat/149118993/,,37.475513,12,,36,100000.0,100000.0,евроремонт,2,Тропарёво-Никулино,Тропарево,0,65.0,1
15449,1,0,18.9604915231,7,13,63.0,55.758266,http://www.cian.ru/rent/flat/149430402/,12.0,37.400432,8,1,14,100000.0,100000.0,евроремонт,3,Крылатское,Крылатское,0,100.0,1
15450,1,0,263.561842824,7,18,82.0,55.721772,http://www.cian.ru/rent/flat/151563293/,15.0,37.398383,19,,24,100000.0,100000.0,евроремонт,4,Можайский,Молодежная,0,140.0,0
15451,0,1,221.165070538,7,2,,55.727278,http://www.cian.ru/rent/flat/151558063/,,37.525522,13,,22,100000.0,100000.0,евроремонт,2,Раменки,Парк Победы,0,90.0,1
15452,1,1,0.537066240676,7,23,30.0,55.7559,http://www.cian.ru/rent/flat/151535946/,12.0,37.506675,15,1,30,100000.0,100000.0,дизайнерский,2,Филёвский Парк,Фили,0,62.0,1
15453,1,1,417.268047069,7,9,68.0,55.701719,http://www.cian.ru/rent/flat/151494524/,15.0,37.512236,25,1,17,100000.0,100000.0,евроремонт,3,Раменки,Университет,0,106.0,1
15454,1,1,400.910506793,7,9,50.0,55.70386,http://www.cian.ru/rent/flat/151558495/,25.0,37.489859,15,1,22,100000.0,100000.0,евроремонт,2,Раменки,Университет,0,85.0,1
15455,1,1,142.183117674,7,10,60.0,55.737507,http://www.cian.ru/rent/flat/151453384/,10.0,37.518371,2,,12,100000.0,100000.0,евроремонт,3,Дорогомилово,Парк Победы,0,85.0,1
15456,1,0,638.178651753,7,4,45.0,55.672636,http://www.cian.ru/rent/flat/150312919/,14.0,37.514724,7,,10,100000.0,100000.0,,2,Проспект Вернадского,Проспект Вернадского,0,76.0,1
15457,1,0,638.178651753,7,4,45.0,55.672636,http://www.cian.ru/rent/flat/150312918/,14.0,37.514724,7,,10,100000.0,100000.0,,2,Проспект Вернадского,Проспект Вернадского,0,76.0,1
15458,1,0,642.015742758,7,11,,55.672128,http://www.cian.ru/rent/flat/144887131/,,37.516431,15,,22,100000.0,100000.0,,3,Проспект Вернадского,Проспект Вернадского,0,110.0,1
15459,1,1,269.338221677,7,4,100.0,55.721021,http://www.cian.ru/rent/flat/151287046/,,37.437972,18,,7,100000.0,100000.0,евроремонт,4,Можайский,Кунцевская,0,125.0,1
15460,1,0,267.653924083,7,20,81.0,55.72124,http://www.cian.ru/rent/flat/151484860/,10.0,37.426555,15,1,22,100000.0,100000.0,евроремонт,3,Можайский,Кунцевская,0,120.0,1
15461,1,0,105.680552272,7,2,51.0,55.769378,http://www.cian.ru/rent/flat/149426644/,20.0,37.396416,15,,7,100000.0,100000.0,дизайнерский,2,Крылатское,Крылатское,0,120.0,1
15462,1,0,101.304585271,7,12,87.0,55.742787,http://www.cian.ru/rent/flat/150856188/,12.0,37.403621,5,,17,100000.0,100000.0,косметический,5,Кунцево,Молодежная,0,130.0,1
15463,0,1,87.824771885,7,4,20.0,55.744526,http://www.cian.ru/rent/flat/149554168/,,37.545267,9,,10,100000.0,100000.0,дизайнерский,1,Дорогомилово,Деловой центр,0,32.0,1
15464,1,1,429.155678954,7,11,100.0,55.700162,http://www.cian.ru/rent/flat/150648842/,15.0,37.506496,10,,18,100000.0,100000.0,евроремонт,3,Раменки,Университет,0,115.0,0
15465,1,1,62.6265576194,7,3,35.0,55.747774,http://www.cian.ru/rent/flat/151379943/,10.0,37.566925,7,1,14,100000.0,100000.0,евроремонт,2,Дорогомилово,Киевская,0,60.0,1
15466,1,1,408.391795943,7,10,60.0,55.702881,http://www.cian.ru/rent/flat/151131240/,18.0,37.509954,15,,14,100000.0,100000.0,евроремонт,2,Раменки,Университет,0,79.0,1
15467,1,1,112.646522363,7,12,,55.741323,http://www.cian.ru/rent/flat/150227772/,,37.417733,2,,30,100000.0,100000.0,евроремонт,2,Кунцево,Молодежная,0,56.0,1
15468,0,1,588.34189273,7,5,70.0,55.679225,http://www.cian.ru/rent/flat/151169225/,10.0,37.499067,7,1,22,100000.0,100000.0,дизайнерский,3,Проспект Вернадского,Проспект Вернадского,0,101.0,1
15469,1,1,62.6265576194,7,3,33.0,55.747774,http://www.cian.ru/rent/flat/151483352/,,37.566925,7,,14,100000.0,100000.0,евроремонт,2,Дорогомилово,Киевская,0,60.0,1
15470,1,0,739.636310697,7,3,60.0,55.65917,http://www.cian.ru/rent/flat/150989945/,10.0,37.474677,8,1,17,100000.0,100000.0,евроремонт,4,Тропарёво-Никулино,Юго-Западная,0,106.0,1
15471,1,1,791.962944027,7,3,50.0,55.652197,http://www.cian.ru/rent/flat/151266800/,35.0,37.473042,11,,11,105000.0,105000.0,евроремонт,3,Тропарёво-Никулино,Тропарево,0,100.0,1
15472,0,1,791.962944027,7,4,50.0,55.652197,http://www.cian.ru/rent/flat/150387948/,33.0,37.473042,19,,14,105000.0,105000.0,евроремонт,2,Тропарёво-Никулино,Юго-Западная,0,100.0,1
15473,1,1,683.156607759,7,2,38.0,55.666675,http://www.cian.ru/rent/flat/151556334/,50.0,37.510511,5,1,32,105000.0,105000.0,евроремонт,3,Проспект Вернадского,Проспект Вернадского,0,110.0,0
15474,0,1,408.391795943,7,2,50.0,55.702881,http://www.cian.ru/rent/flat/151432371/,24.0,37.509954,4,1,17,105000.0,105000.0,евроремонт,2,Раменки,Университет,0,75.0,0
15475,1,1,663.438247367,7,4,73.0,55.66929,http://www.cian.ru/rent/flat/151629155/,13.0,37.474336,8,,21,105000.0,105000.0,евроремонт,3,Тропарёво-Никулино,Юго-Западная,0,105.0,1
15476,1,,416.49668135,7,11,87.0,55.70182,http://www.cian.ru/rent/flat/150683453/,20.0,37.50831,28,1,17,105000.0,105000.0,евроремонт,3,,Университет,0,115.0,1
15477,1,1,40.2833601392,7,6,53.0,55.750651,http://www.cian.ru/rent/flat/150739291/,14.0,37.503037,7,1,9,105000.0,105000.0,евроремонт,3,Филёвский Парк,Фили,0,87.0,1
15478,1,1,290.653620257,7,9,42.0,55.718248,http://www.cian.ru/rent/flat/150964342/,,37.477175,4,,30,180000.0,180000.0,дизайнерский,3,Очаково-Матвеевское,Славянский бульвар,0,83.0,0
15479,1,0,136.814309746,7,7,75.0,55.738201,http://www.cian.ru/rent/flat/149623695/,15.0,37.492015,8,1,17,140000.0,140000.0,евроремонт,3,Филёвский Парк,Филевский парк,0,140.0,1
15480,1,1,226.051132401,7,12,16.0,55.726644,http://www.cian.ru/rent/flat/151658393/,10.0,37.469791,3,,19,40000.0,40000.0,косметический,1,Фили-Давыдково,Славянский бульвар,0,32.0,0
15481,1,0,101.304585271,7,8,105.0,55.742787,http://www.cian.ru/rent/flat/151119703/,14.0,37.403621,12,,14,109000.0,109000.0,евроремонт,5,Кунцево,Молодежная,0,147.0,1
15482,1,0,642.015742758,7,11,90.0,55.672128,http://www.cian.ru/rent/flat/145047615/,,37.516431,14,,25,109000.0,109000.0,евроремонт,3,Проспект Вернадского,Проспект Вернадского,0,112.0,1
15483,1,1,769.723231401,7,10,71.0,55.655163,http://www.cian.ru/rent/flat/150969042/,12.0,37.47315,10,,19,110000.0,110000.0,косметический,3,Тропарёво-Никулино,Юго-Западная,0,120.0,1
15484,1,1,595.686504529,7,13,83.0,55.678255,http://www.cian.ru/rent/flat/150614502/,,37.511005,3,1,32,110000.0,110000.0,евроремонт,3,Проспект Вернадского,Проспект Вернадского,0,115.0,1
15485,1,0,766.55685362,7,1,75.0,55.655585,http://www.cian.ru/rent/flat/151101369/,,37.490802,10,,9,110000.0,110000.0,косметический,5,Тропарёво-Никулино,Юго-Западная,0,110.0,1
15486,1,,90.0267379972,7,3,,55.744242,http://www.cian.ru/rent/flat/147365907/,12.0,37.419674,7,1,33,110000.0,110000.0,,2,,Молодежная,0,80.0,1
15487,1,0,235.619721338,7,10,38.0,55.725402,http://www.cian.ru/rent/flat/151242351/,12.0,37.46838,5,,25,110000.0,110000.0,,2,Фили-Давыдково,Славянский бульвар,0,55.0,1
15488,0,0,157.238301735,7,4,97.0,55.73556,http://www.cian.ru/rent/flat/150113922/,,37.432546,2,,22,110000.0,110000.0,евроремонт,3,Кунцево,Молодежная,0,110.0,0
15489,1,0,706.867433919,7,4,125.0,55.663527,http://www.cian.ru/rent/flat/151605235/,25.0,37.48685,1,,32,110000.0,110000.0,дизайнерский,3,Тропарёво-Никулино,Юго-Западная,0,152.0,1
15490,1,,341.201662621,7,12,40.0,55.711661,http://www.cian.ru/rent/flat/150453246/,,37.498564,3,,15,110000.0,110000.0,евроремонт,2,,Славянский бульвар,0,70.0,0
15491,0,,330.629239749,7,18,50.0,55.71304,http://www.cian.ru/rent/flat/151191534/,30.0,37.500953,5,,22,110000.0,110000.0,евроремонт,2,,Университет,0,80.0,0
15492,0,,90.0267379972,7,3,60.0,55.744242,http://www.cian.ru/rent/flat/150240984/,12.0,37.419674,6,1,36,110000.0,110000.0,дизайнерский,2,,Молодежная,0,79.0,1
15493,1,1,626.557054672,7,16,80.0,55.674174,http://www.cian.ru/rent/flat/148156700/,20.0,37.509792,6,1,22,110000.0,110000.0,дизайнерский,4,Проспект Вернадского,Проспект Вернадского,0,111.0,1
15494,1,1,92.8176556303,7,8,66.0,55.743882,http://www.cian.ru/rent/flat/150948614/,16.0,37.413673,5,,19,110000.0,110000.0,евроремонт,3,Кунцево,Молодежная,0,105.0,1
15495,1,1,146.49889142,7,6,48.0,55.736949,http://www.cian.ru/rent/flat/148637017/,14.0,37.494198,8,,16,110000.0,110000.0,дизайнерский,3,Филёвский Парк,Филевский парк,0,86.0,1
15496,0,1,221.01091837,7,13,40.0,55.727298,http://www.cian.ru/rent/flat/148602876/,20.0,37.479941,11,1,43,110000.0,110000.0,дизайнерский,1,Фили-Давыдково,Славянский бульвар,0,67.3,1
15497,0,1,666.961120527,7,3,100.0,55.668823,http://www.cian.ru/rent/flat/151590996/,20.0,37.450351,20,1,17,110000.0,110000.0,дизайнерский,4,Тропарёво-Никулино,Юго-Западная,0,120.0,1
15498,1,1,683.156607759,7,2,85.0,55.666675,http://www.cian.ru/rent/flat/150749649/,,37.510511,12,,30,110000.0,110000.0,евроремонт,3,Проспект Вернадского,Проспект Вернадского,0,110.0,1
15499,1,,600.220633959,7,2,63.0,55.677656,http://www.cian.ru/rent/flat/151578178/,15.0,37.497036,7,,23,110000.0,110000.0,дизайнерский,3,,Проспект Вернадского,0,116.0,1
15500,0,1,285.08274849,7,10,40.0,55.718973,http://www.cian.ru/rent/flat/150525011/,30.0,37.478908,19,1,34,114000.0,114000.0,евроремонт,2,Очаково-Матвеевское,Славянский бульвар,0,120.0,1
15501,0,1,431.949086337,7,17,50.0,55.699796,http://www.cian.ru/rent/flat/149512297/,,37.500746,5,,21,115000.0,115000.0,,2,Раменки,Университет,0,80.0,0
15502,1,1,58.1084191353,7,8,40.0,55.748356,http://www.cian.ru/rent/flat/151141203/,10.0,37.571543,5,,8,115000.0,115000.0,дизайнерский,2,Дорогомилово,Киевская,0,60.0,0
15503,1,1,258.299460491,7,3,52.0,55.722456,http://www.cian.ru/rent/flat/151420898/,16.0,37.438781,15,1,24,115000.0,115000.0,дизайнерский,3,Можайский,Славянский бульвар,0,92.0,1
15504,1,1,258.299460491,7,3,57.0,55.722456,http://www.cian.ru/rent/flat/151420131/,14.0,37.438781,10,1,24,115000.0,115000.0,дизайнерский,3,Можайский,Кунцевская,0,92.0,1
15505,1,1,399.129580512,7,11,37.0,55.704093,http://www.cian.ru/rent/flat/151016657/,25.0,37.493183,,1,21,115000.0,115000.0,дизайнерский,2,Раменки,,0,80.0,
15506,1,0,445.841834434,7,5,90.0,55.697975,http://www.cian.ru/rent/flat/151587254/,14.0,37.505274,29,,17,115000.0,115000.0,евроремонт,4,Раменки,Университет,0,154.0,1
15507,1,1,108.680590696,7,22,60.0,55.741835,http://www.cian.ru/rent/flat/151281203/,25.0,37.416601,1,1,33,115000.0,115000.0,евроремонт,3,Кунцево,Молодежная,0,130.0,1
15508,1,0,448.320338432,7,5,87.0,55.69765,http://www.cian.ru/rent/flat/150454343/,12.0,37.506927,27,1,17,115000.0,115000.0,евроремонт,4,Раменки,Университет,0,153.0,1
15509,0,1,137.796882295,7,7,78.0,55.738074,http://www.cian.ru/rent/flat/151492870/,12.0,37.564446,7,1,10,119000.0,119000.0,евроремонт,3,Дорогомилово,Киевская,0,110.0,1
15510,1,1,626.557054672,7,17,95.0,55.674174,http://www.cian.ru/rent/flat/150792956/,17.0,37.509792,4,,25,120000.0,120000.0,,4,Проспект Вернадского,Проспект Вернадского,0,120.0,1
15511,0,1,399.129580512,7,10,51.0,55.704093,http://www.cian.ru/rent/flat/151101385/,50.0,37.493183,5,1,18,120000.0,120000.0,дизайнерский,1,Раменки,Университет,0,50.0,0
15512,1,1,675.196269294,7,2,80.0,55.667731,http://www.cian.ru/rent/flat/150915111/,30.0,37.512119,16,,30,120000.0,120000.0,евроремонт,3,Проспект Вернадского,Проспект Вернадского,0,150.0,1
15513,1,1,626.557054672,7,20,105.0,55.674174,http://www.cian.ru/rent/flat/151007707/,15.0,37.509792,5,,25,120000.0,120000.0,,4,Проспект Вернадского,Проспект Вернадского,0,117.0,1
15514,1,,330.629239749,7,4,55.0,55.71304,http://www.cian.ru/rent/flat/148979434/,12.0,37.500953,10,1,19,120000.0,120000.0,евроремонт,2,,Славянский бульвар,0,70.0,0
15515,1,0,706.867433919,7,28,85.0,55.663527,http://www.cian.ru/rent/flat/151620134/,40.0,37.48685,1,1,28,120000.0,120000.0,дизайнерский,3,Тропарёво-Никулино,Юго-Западная,0,142.0,1
15516,1,1,310.980816786,7,4,70.0,55.715601,http://www.cian.ru/rent/flat/150344648/,12.0,37.526268,10,1,17,120000.0,120000.0,евроремонт,3,Раменки,Воробьевы горы,0,116.0,0
15517,1,1,57.1612048145,7,5,52.0,55.748478,http://www.cian.ru/rent/flat/150921696/,,37.561203,5,,9,120000.0,120000.0,дизайнерский,3,Дорогомилово,Киевская,0,65.0,1
15518,1,1,291.859812329,7,7,74.0,55.718091,http://www.cian.ru/rent/flat/34277744/,20.0,37.399093,2,1,14,120000.0,120000.0,евроремонт,3,Можайский,Кунцевская,0,137.0,0
15519,1,0,267.653924083,7,11,62.0,55.72124,http://www.cian.ru/rent/flat/149139061/,12.0,37.426555,15,1,25,120000.0,120000.0,евроремонт,4,Можайский,Кунцевская,0,122.0,0
15520,1,1,678.60393546,7,16,75.0,55.667279,http://www.cian.ru/rent/flat/150051121/,15.0,37.456675,20,,18,120000.0,120000.0,евроремонт,4,Тропарёво-Никулино,Юго-Западная,0,148.0,1
15521,0,1,408.391795943,7,2,52.0,55.702881,http://www.cian.ru/rent/flat/151007761/,14.0,37.509954,28,1,15,120000.0,120000.0,дизайнерский,3,Раменки,Университет,0,89.3,1
15522,0,1,578.039720906,7,13,55.0,55.680585,http://www.cian.ru/rent/flat/149875512/,10.0,37.470087,,1,25,120000.0,120000.0,евроремонт,2,Тропарёво-Никулино,,0,72.0,
15523,1,1,626.557054672,7,17,95.0,55.674174,http://www.cian.ru/rent/flat/150754392/,17.0,37.509792,4,,25,120000.0,120000.0,,4,Проспект Вернадского,Проспект Вернадского,0,120.0,1
15524,1,1,310.980816786,7,6,65.0,55.715601,http://www.cian.ru/rent/flat/151633464/,20.0,37.526268,,1,14,120000.0,120000.0,дизайнерский,3,Раменки,,0,120.0,
15525,0,,330.629239749,7,5,,55.71304,http://www.cian.ru/rent/flat/149623929/,,37.500953,4,,24,120000.0,120000.0,,2,,Славянский бульвар,0,56.0,0
15526,1,1,221.01091837,7,16,50.0,55.727298,http://www.cian.ru/rent/flat/149713314/,20.0,37.479941,7,,44,120000.0,120000.0,,2,Фили-Давыдково,Славянский бульвар,0,85.0,1
15527,1,0,766.55685362,7,1,56.0,55.655585,http://www.cian.ru/rent/flat/151095200/,18.0,37.490802,12,,9,120000.0,120000.0,евроремонт,5,Тропарёво-Никулино,Юго-Западная,0,100.0,1
15528,1,1,76.9824051162,7,5,54.0,55.745924,http://www.cian.ru/rent/flat/150413294/,10.0,37.549264,7,1,6,120000.0,120000.0,евроремонт,3,Дорогомилово,Деловой центр,0,80.0,1
15529,0,1,786.671582403,7,19,64.0,55.652903,http://www.cian.ru/rent/flat/149007547/,20.0,37.473033,12,,35,120000.0,120000.0,дизайнерский,3,Тропарёво-Никулино,Тропарево,0,130.0,1
15530,1,1,76.9824051162,7,4,60.0,55.745924,http://www.cian.ru/rent/flat/150978540/,,37.549264,13,,13,120000.0,120000.0,евроремонт,3,Дорогомилово,Деловой центр,0,82.0,1
15531,1,1,666.734830927,7,19,140.0,55.668853,http://www.cian.ru/rent/flat/148728008/,25.0,37.513817,15,1,29,160000.0,160000.0,евроремонт,4,Проспект Вернадского,Проспект Вернадского,0,190.0,1
15532,0,0,335.337261995,7,10,32.0,55.712426,http://www.cian.ru/rent/flat/151255037/,,37.392706,10,1,10,31999.0,31999.0,косметический,2,Можайский,Славянский бульвар,0,52.0,0
15533,1,1,392.340797438,7,22,64.0,55.704981,http://www.cian.ru/rent/flat/151612034/,,37.501618,5,,23,140000.0,140000.0,дизайнерский,3,Раменки,Университет,0,117.0,0
15534,1,0,263.561842824,7,18,84.0,55.721772,http://www.cian.ru/rent/flat/150824960/,15.0,37.398383,10,1,24,120000.0,120000.0,косметический,4,Можайский,Кунцевская,0,140.0,1
15535,0,1,791.962944027,7,7,,55.652197,http://www.cian.ru/rent/flat/151155624/,16.0,37.473042,5,,12,124000.0,124000.0,косметический,2,Тропарёво-Никулино,Тропарево,0,100.0,1
15536,1,1,791.962944027,7,7,56.0,55.652197,http://www.cian.ru/rent/flat/150386290/,18.0,37.473042,11,,12,124000.0,124000.0,косметический,3,Тропарёво-Никулино,Тропарево,0,98.0,1
15537,0,1,544.748603111,7,3,101.0,55.684975,http://www.cian.ru/rent/flat/151520502/,,37.49206,18,1,18,125000.0,125000.0,евроремонт,4,Проспект Вернадского,Проспект Вернадского,0,150.0,1
15538,1,1,543.670837145,7,10,65.0,55.685117,http://www.cian.ru/rent/flat/150021615/,13.0,37.490775,19,,22,125000.0,125000.0,евроремонт,3,Проспект Вернадского,Проспект Вернадского,0,100.0,1
15539,0,1,544.748603111,7,3,110.0,55.684975,http://www.cian.ru/rent/flat/149444100/,16.0,37.49206,10,1,21,125000.0,125000.0,евроремонт,4,Проспект Вернадского,Проспект Вернадского,0,140.0,0
15540,1,0,467.032952338,7,12,48.0,55.695195,http://www.cian.ru/rent/flat/151390044/,10.0,37.530229,5,,17,125000.0,125000.0,дизайнерский,2,Раменки,Университет,0,66.0,1
15541,1,1,543.670837145,7,10,63.0,55.685117,http://www.cian.ru/rent/flat/150226385/,10.0,37.490775,10,,22,125000.0,125000.0,дизайнерский,3,Проспект Вернадского,Проспект Вернадского,0,100.0,0
15542,1,1,78.8673936068,7,14,90.0,55.745681,http://www.cian.ru/rent/flat/150828948/,,37.394709,21,1,18,125000.0,125000.0,дизайнерский,4,Кунцево,Молодежная,0,150.0,1
15543,0,1,588.34189273,7,5,70.0,55.679225,http://www.cian.ru/rent/flat/150900296/,10.0,37.499067,7,,22,125000.0,125000.0,евроремонт,3,Проспект Вернадского,Проспект Вернадского,0,101.0,1
15544,1,1,71.2023529086,7,7,50.0,55.746669,http://www.cian.ru/rent/flat/151193763/,,37.559083,9,,9,125000.0,125000.0,евроремонт,2,Дорогомилово,Киевская,0,50.4,1
15545,0,1,544.748603111,7,3,102.0,55.684975,http://www.cian.ru/rent/flat/151556356/,12.0,37.49206,1,,25,125000.0,125000.0,дизайнерский,4,Проспект Вернадского,Проспект Вернадского,0,130.0,1
15546,1,1,408.391795943,7,4,40.0,55.702881,http://www.cian.ru/rent/flat/151119420/,12.0,37.509954,15,,17,130000.0,130000.0,,2,Раменки,Университет,0,76.0,1
15547,0,,330.629239749,7,4,37.0,55.71304,http://www.cian.ru/rent/flat/151202873/,,37.500953,,1,18,130000.0,130000.0,дизайнерский,2,,,0,76.0,
15548,1,1,626.557054672,7,16,72.0,55.674174,http://www.cian.ru/rent/flat/149400741/,16.0,37.509792,5,,28,130000.0,130000.0,,4,Проспект Вернадского,Проспект Вернадского,0,110.0,1
15549,0,1,408.200785143,7,2,57.0,55.702906,http://www.cian.ru/rent/flat/151605501/,25.0,37.511508,19,1,17,130000.0,130000.0,евроремонт,3,Раменки,Университет,0,130.0,1
15550,0,1,221.01091837,7,6,75.0,55.727298,http://www.cian.ru/rent/flat/151350243/,,37.479941,10,,44,130000.0,130000.0,евроремонт,3,Фили-Давыдково,Славянский бульвар,0,119.0,1
15551,0,,91.2826934175,7,2,56.0,55.74408,http://www.cian.ru/rent/flat/149246022/,,37.541512,8,1,12,130000.0,130000.0,косметический,3,,Деловой центр,0,86.0,1
15552,1,0,14.2471757914,7,6,38.0,55.754,http://www.cian.ru/rent/flat/151344668/,30.0,37.40592,5,1,16,130000.0,130000.0,евроремонт,3,Крылатское,Крылатское,0,120.0,1
15553,0,1,408.200785143,7,2,53.0,55.702906,http://www.cian.ru/rent/flat/149593495/,50.0,37.511508,15,1,17,130000.0,130000.0,евроремонт,4,Раменки,Университет,0,130.0,1
15554,0,1,408.200785143,7,2,57.0,55.702906,http://www.cian.ru/rent/flat/150599468/,40.0,37.511508,15,,17,130000.0,130000.0,дизайнерский,3,Раменки,Университет,0,130.0,1
15555,1,0,706.867433919,7,28,120.0,55.663527,http://www.cian.ru/rent/flat/151451612/,17.0,37.48685,5,1,28,130000.0,130000.0,дизайнерский,3,Тропарёво-Никулино,Проспект Вернадского,0,150.0,0
15556,1,1,288.16419493,7,14,100.0,55.718572,http://www.cian.ru/rent/flat/150948110/,15.0,37.446057,20,1,17,130000.0,130000.0,евроремонт,4,Можайский,Кунцевская,0,175.0,1
