,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
4997,1,1,487.685191722,1,3,30.0,55.817861,http://www.cian.ru/rent/flat/150455171/,,37.571291,5,1,5,45000.0,45000.0,евроремонт,2,Тимирязевский,Тимирязевская,0,45.0,1
4998,0,0,289.231482054,8,22,100.0,55.792766,http://www.cian.ru/rent/flat/149270567/,10.0,37.487856,5,1,22,150000.0,150000.0,евроремонт,3,Щукино,Октябрьское поле,0,168.0,1
4999,1,1,1144.81726874,5,2,30.0,55.604651,http://www.cian.ru/rent/flat/150716653/,16.0,37.661132,7,,22,35000.0,35000.0,евроремонт,1,Бирюлёво Восточное,Царицыно,0,64.0,0
5000,0,1,991.318547306,5,5,36.0,55.62545,http://www.cian.ru/rent/flat/151555822/,,37.654502,14,1,12,35000.0,35000.0,косметический,2,Царицыно,Царицыно,0,54.0,1
5001,1,1,182.570207982,0,4,46.0,55.732281,http://www.cian.ru/rent/flat/150477669/,14.0,37.58535,6,1,5,85000.0,85000.0,евроремонт,3,Хамовники,Парк Культуры,0,78.0,1
5002,1,0,373.802752148,8,13,50.0,55.803484,http://www.cian.ru/rent/flat/147706035/,11.0,37.407438,1,1,22,70000.0,70000.0,евроремонт,3,Строгино,Строгино,0,80.0,1
5003,0,0,39.0168272942,3,3,30.0,55.750814,http://www.cian.ru/rent/flat/151184553/,,37.832997,17,1,12,34000.0,34000.0,евроремонт,2,Ивановское,Новогиреево,0,44.9,1
5004,1,0,94.5965323121,0,6,38.0,55.76796,http://www.cian.ru/rent/flat/150865731/,11.0,37.557376,2,,18,60000.0,60000.0,евроремонт,2,Пресненский,Улица 1905 года,0,60.0,1
5005,1,0,1055.14205853,2,4,32.0,55.888614,http://www.cian.ru/rent/flat/151582808/,,37.600774,7,,12,38000.0,38000.0,евроремонт,2,Бибирево,Бибирево,0,46.0,1
5006,1,1,140.701621463,8,26,17.0,55.773854,http://www.cian.ru/rent/flat/150163904/,25.0,37.471973,10,1,31,80000.0,80000.0,дизайнерский,2,Хорошёво-Мнёвники,Полежаевская,0,56.0,0
5007,0,0,1104.16570085,1,11,19.0,55.894662,http://www.cian.ru/rent/flat/151541843/,,37.542419,15,,14,20000.0,20000.0,косметический,1,Дмитровский,Петровско-Разумовская,0,53.0,0
5008,1,0,1018.03774407,2,7,55.0,55.88403,http://www.cian.ru/rent/flat/149154419/,,37.590165,14,,14,50000.0,50000.0,евроремонт,3,Алтуфьевский,Бибирево,0,65.0,1
5009,1,1,302.350737673,3,6,32.0,55.794431,http://www.cian.ru/rent/flat/151620122/,,37.818606,15,1,9,34000.0,34000.0,отсутствует,2,Восточное Измайлово,Первомайская,0,50.0,1
5010,1,1,205.37426707,4,6,18.0,55.729326,http://www.cian.ru/rent/flat/151549652/,,37.667761,12,,9,35000.0,35000.0,косметический,1,Южнопортовый,Дубровка,0,35.0,1
5011,1,0,15.6422654493,4,3,20.0,55.75784,http://www.cian.ru/rent/flat/151567976/,,37.703577,7,,17,31000.0,31000.0,косметический,1,Лефортово,Авиамоторная,0,45.0,1
5012,0,0,256.344976063,3,8,19.0,55.72271,http://www.cian.ru/rent/flat/150972358/,6.5,37.830518,10,,9,27000.0,27000.0,косметический,1,Вешняки,Выхино,0,35.0,1
5013,0,0,642.861614473,6,8,,55.672016,http://www.cian.ru/rent/flat/151422094/,10.0,37.572558,12,1,17,43000.0,43000.0,,2,Черёмушки,Профсоюзная,0,55.0,1
5014,1,,328.957411369,4,5,18.0,55.713258,http://www.cian.ru/rent/flat/151192898/,,37.7456,10,,14,27000.0,27000.0,косметический,1,,Текстильщики,0,30.0,1
5015,0,0,1054.85858569,1,1,65.0,55.888579,http://www.cian.ru/rent/flat/150876376/,,37.561437,10,,9,55000.0,55000.0,косметический,4,Восточное Дегунино,Владыкино,0,70.0,0
5016,1,1,417.389248593,2,5,28.0,55.808994,http://www.cian.ru/rent/flat/151592346/,,37.619306,16,,5,30000.0,30000.0,косметический,2,Останкинский,Алексеевская,0,43.0,1
5017,1,1,426.075790099,2,9,20.0,55.810091,http://www.cian.ru/rent/flat/151330544/,12.0,37.640264,3,1,10,50000.0,50000.0,евроремонт,1,Алексеевский,Алексеевская,0,40.0,1
5018,0,1,405.049397275,8,22,63.0,55.807435,http://www.cian.ru/rent/flat/35030276/,15.0,37.448662,2,,41,180000.0,180000.0,евроремонт,3,Щукино,Щукинская,0,129.0,0
5019,1,0,760.687900245,6,4,40.0,55.656367,http://www.cian.ru/rent/flat/151558407/,10.0,37.592186,10,,5,45000.0,45000.0,евроремонт,3,Зюзино,Севастопольская,0,52.0,1
5020,1,0,1425.94065526,6,9,18.0,55.566063,http://www.cian.ru/rent/flat/151617698/,8.7,37.578469,3,,17,40000.0,40000.0,косметический,1,Северное Бутово,Бульвар Дмитрия Донского,0,38.0,1
5021,0,0,823.055554968,7,4,29.0,55.859847,http://www.cian.ru/rent/flat/151455282/,,37.422512,10,,9,35000.0,35000.0,косметический,2,Северное Тушино,Планерная,0,45.0,1
5022,1,1,860.390401335,1,3,38.0,55.86449,http://www.cian.ru/rent/flat/151000348/,10.0,37.493749,5,1,14,40000.0,40000.0,косметический,2,Ховрино,Речной вокзал,0,54.0,0
5023,1,1,3.02018598947,3,9,17.0,55.756219,http://www.cian.ru/rent/flat/151415940/,,37.835324,18,,9,27000.0,27000.0,косметический,1,Ивановское,Новогиреево,0,30.0,1
5024,1,1,722.127181221,7,3,20.0,55.847265,http://www.cian.ru/rent/flat/151598624/,,37.422791,17,1,9,27000.0,27000.0,косметический,1,Южное Тушино,Сходненская,0,32.0,1
5025,1,0,62.873845037,4,2,16.0,55.763898,http://www.cian.ru/rent/flat/151503848/,,37.700451,15,,14,30000.0,30000.0,косметический,1,Лефортово,Бауманская,0,32.0,1
5026,1,1,91.4842600359,0,3,35.0,55.744054,http://www.cian.ru/rent/flat/151229149/,,37.585871,7,,5,85000.0,85000.0,евроремонт,2,Арбат,Смоленская,0,50.0,1
5027,1,1,1070.47781998,7,3,81.0,55.890507,http://www.cian.ru/rent/flat/150558175/,15.0,37.400917,,1,16,85000.0,85000.0,евроремонт,4,Куркино,,0,123.0,
5028,0,0,563.190685108,6,2,17.0,55.682544,http://www.cian.ru/rent/flat/150805971/,10.0,37.576232,9,,17,50000.0,50000.0,евроремонт,1,Академический,Академическая,0,38.0,1
5029,0,0,976.242523672,5,5,28.0,55.627483,http://www.cian.ru/rent/flat/151405597/,,37.598474,10,,9,40000.0,40000.0,косметический,2,Чертаново Северное,Чертановская,0,48.0,1
5030,1,0,368.049858109,4,9,18.0,55.708156,http://www.cian.ru/rent/flat/150661421/,12.0,37.749409,15,1,17,34000.0,34000.0,косметический,1,Кузьминки,Текстильщики,0,42.0,1
5031,1,1,615.315453499,8,3,42.0,55.8339,http://www.cian.ru/rent/flat/150922387/,10.0,37.459702,12,1,7,43000.0,43000.0,косметический,2,Покровское-Стрешнево,Тушинская,0,64.0,1
5032,0,1,956.088849096,2,1,20.0,55.876364,http://www.cian.ru/rent/flat/151575842/,,37.679942,15,,5,23000.0,23000.0,косметический,1,Бабушкинский,Бабушкинская,0,30.0,0
5033,1,1,308.735556959,1,2,32.0,55.795241,http://www.cian.ru/rent/flat/151589262/,,37.570707,15,,5,40000.0,40000.0,косметический,2,Савёловский,Динамо,0,50.0,1
5034,0,0,716.76341692,6,21,30.0,55.662212,http://www.cian.ru/rent/flat/151415073/,10.5,37.521965,15,,22,50000.0,50000.0,евроремонт,1,Обручевский,Калужская,0,42.0,1
5035,1,0,533.193767389,4,11,36.0,55.686497,http://www.cian.ru/rent/flat/151440627/,10.0,37.856201,1,1,14,45000.0,45000.0,евроремонт,2,Выхино-Жулебино,Жулебино,0,56.0,1
5036,1,0,1196.08330732,5,7,18.0,55.597663,http://www.cian.ru/rent/flat/151574586/,,37.589859,10,1,12,27000.0,27000.0,косметический,1,Чертаново Южное,Улица Академика Янгеля,0,36.0,1
5037,1,1,583.653550829,5,8,32.0,55.679844,http://www.cian.ru/rent/flat/151545340/,,37.666504,2,1,9,55000.0,55000.0,евроремонт,2,Нагатинский Затон,Коломенская,0,45.0,1
5038,0,0,974.239338237,5,8,18.0,55.627753,http://www.cian.ru/rent/flat/151468942/,,37.592042,12,1,9,35000.0,35000.0,евроремонт,1,Чертаново Северное,Южная,0,35.0,1
5039,1,1,944.845836658,2,3,30.0,55.874971,http://www.cian.ru/rent/flat/151427831/,,37.717968,7,,5,30000.0,30000.0,косметический,2,Ярославский,ВДНХ,0,48.0,0
5040,1,1,355.014594432,8,14,32.0,55.801106,http://www.cian.ru/rent/flat/151417176/,,37.479816,20,,14,48000.0,48000.0,евроремонт,2,Щукино,Октябрьское поле,0,55.0,1
5041,1,1,89.0564552082,0,8,110.0,55.767251,http://www.cian.ru/rent/flat/151603579/,17.0,37.584478,8,1,15,280000.0,280000.0,дизайнерский,5,Пресненский,Маяковская,0,170.0,1
5042,1,0,404.535035012,2,4,20.0,55.80737,http://www.cian.ru/rent/flat/151580863/,10.0,37.611446,15,1,25,45000.0,45000.0,евроремонт,1,Марьина Роща,Марьина роща,0,45.0,1
5043,1,,155.939641214,3,6,34.0,55.735728,http://www.cian.ru/rent/flat/151349112/,,37.820142,10,1,9,38000.0,38000.0,дизайнерский,3,,Перово,0,70.0,1
5044,1,1,926.36349701,5,2,20.0,55.634197,http://www.cian.ru/rent/flat/150573059/,,37.66035,3,,12,28000.0,28000.0,евроремонт,1,Царицыно,Кантемировская,0,34.0,1
5045,1,1,291.665708202,8,12,20.0,55.793075,http://www.cian.ru/rent/flat/151551696/,,37.397979,10,,25,42000.0,42000.0,,1,Строгино,Строгино,0,40.0,1
5046,1,0,358.529408963,1,6,19.0,55.801551,http://www.cian.ru/rent/flat/151417063/,10.0,37.560152,21,1,12,40000.0,40000.0,евроремонт,1,Савёловский,Динамо,0,36.0,1
5047,1,,187.130417373,8,6,52.0,55.779778,http://www.cian.ru/rent/flat/151424442/,,37.45213,,,27,50000.0,50000.0,косметический,2,,,0,80.0,
5048,0,,67.741378849,0,45,90.0,55.747115,http://www.cian.ru/rent/flat/36234354/,10.0,37.539078,4,1,63,290000.0,290000.0,дизайнерский,2,,Деловой центр,0,107.0,1
5049,0,,113.719294104,0,5,38.0,55.770406,http://www.cian.ru/rent/flat/149810944/,,37.604789,5,,6,85000.0,85000.0,евроремонт,2,,Тверская,0,70.0,1
5050,1,,1000.1298425,9,8,20.0,55.624261,http://www.cian.ru/rent/flat/151193455/,,37.309585,,,17,20000.0,20000.0,косметический,1,,,0,40.0,
5051,1,0,273.782907393,4,2,29.0,55.720443,http://www.cian.ru/rent/flat/151173362/,,37.793615,5,1,5,35000.0,35000.0,евроремонт,2,Рязанский,Рязанский проспект,0,46.0,1
5052,0,0,811.775382002,8,2,35.0,55.858443,http://www.cian.ru/rent/flat/151447149/,,37.41856,17,1,25,40000.0,40000.0,евроремонт,1,Северное Тушино,Планерная,0,42.0,1
5053,1,,712.864251758,7,18,32.0,55.846108,http://www.cian.ru/rent/flat/151144435/,12.0,37.371982,9,,25,55000.0,55000.0,евроремонт,2,,Митино,0,64.0,1
5054,1,1,299.886564968,0,6,39.0,55.717046,http://www.cian.ru/rent/flat/151557910/,10.0,37.578954,11,,9,70000.0,70000.0,евроремонт,2,Хамовники,Спортивная,0,65.0,1
5055,0,0,159.226423961,1,2,27.0,55.776219,http://www.cian.ru/rent/flat/151138856/,,37.555768,13,1,16,32000.0,32000.0,косметический,1,Беговой,Динамо,0,35.0,1
5056,0,1,1206.68677367,2,5,90.0,55.907279,http://www.cian.ru/rent/flat/151172655/,30.0,37.567455,15,,5,120000.0,120000.0,евроремонт,3,Лианозово,Алтуфьево,0,130.0,1
5057,1,0,267.930803918,3,15,19.0,55.721204,http://www.cian.ru/rent/flat/150313205/,10.0,37.897757,10,,24,25000.0,25000.0,косметический,1,Косино-Ухтомский,Выхино,0,40.0,0
5058,1,1,608.135840665,6,6,20.0,55.67661,http://www.cian.ru/rent/flat/151615804/,,37.578945,12,1,9,27000.0,27000.0,косметический,1,Академический,Профсоюзная,0,36.0,1
5059,1,1,386.911245746,4,7,20.0,55.705691,http://www.cian.ru/rent/flat/150988583/,,37.759344,4,1,17,36000.0,36000.0,евроремонт,1,Кузьминки,Кузьминки,0,42.0,1
5060,1,0,1409.38606325,6,8,17.0,55.568354,http://www.cian.ru/rent/flat/151600193/,11.0,37.568192,5,,12,28000.0,28000.0,евроремонт,1,Северное Бутово,Бульвар Дмитрия Донского,0,35.0,1
5061,1,1,292.981391647,2,11,48.0,55.793242,http://www.cian.ru/rent/flat/151413471/,10.0,37.627014,7,,12,65000.0,65000.0,евроремонт,3,Марьина Роща,Марьина роща,0,70.0,1
5062,1,0,117.084131066,3,4,18.0,55.74075,http://www.cian.ru/rent/flat/151165100/,,37.76583,19,1,5,23000.0,23000.0,косметический,1,Перово,Перово,0,35.0,1
5063,1,1,1144.35551736,8,2,42.0,55.899613,http://www.cian.ru/rent/flat/150077781/,,37.397404,,1,10,40000.0,40000.0,косметический,2,Куркино,,0,83.0,
5064,0,,122.264107951,0,7,41.0,55.740081,http://www.cian.ru/rent/flat/151456416/,10.0,37.672154,14,1,12,60000.0,60000.0,косметический,2,,Римская,0,69.0,1
5065,0,1,970.618196226,6,8,19.0,55.628241,http://www.cian.ru/rent/flat/151604592/,,37.506487,11,1,9,27000.0,27000.0,отсутствует,1,Тёплый Стан,Коньково,0,33.0,1
5066,0,1,405.049397275,8,11,75.0,55.807435,http://www.cian.ru/rent/flat/35765619/,18.0,37.448662,14,1,30,120000.0,120000.0,евроремонт,3,Щукино,Щукинская,0,118.0,1
5067,0,0,378.297554189,4,2,33.0,55.706817,http://www.cian.ru/rent/flat/149539143/,,37.790561,16,,9,33000.0,33000.0,косметический,2,Кузьминки,Рязанский проспект,0,45.5,1
5068,1,1,300.356799261,1,2,30.0,55.794178,http://www.cian.ru/rent/flat/151181298/,7.5,37.576456,10,,15,51000.0,51000.0,косметический,2,Савёловский,Савеловская,0,45.0,1
5069,0,1,618.426420084,2,31,70.0,55.83429,http://www.cian.ru/rent/flat/149535853/,15.0,37.659515,3,,37,110000.0,110000.0,евроремонт,3,Ростокино,ВДНХ,0,110.0,0
5070,1,1,34.3504427841,0,2,45.0,55.760241,http://www.cian.ru/rent/flat/150599513/,16.0,37.611347,11,,8,145000.0,145000.0,евроремонт,2,Тверской,Театральная,0,85.0,1
5071,1,0,940.083977546,5,21,46.0,55.632352,http://www.cian.ru/rent/flat/150710014/,11.0,37.612317,15,,24,60000.0,60000.0,евроремонт,3,Чертаново Северное,Чертановская,0,75.0,1
5072,1,0,798.098916516,8,6,35.0,55.85674,http://www.cian.ru/rent/flat/151347111/,,37.408696,5,,12,33000.0,33000.0,евроремонт,2,Северное Тушино,Сходненская,0,52.0,0
5073,1,1,337.63722142,7,21,90.0,55.798905,http://www.cian.ru/rent/flat/139940171/,,37.484244,5,,22,159000.0,159000.0,,3,Щукино,Октябрьское поле,0,115.0,1
5074,1,0,287.65705449,4,9,31.0,55.718638,http://www.cian.ru/rent/flat/151137901/,10.0,37.806317,7,1,17,42000.0,42000.0,косметический,2,Выхино-Жулебино,Выхино,0,52.0,1
5075,1,0,180.494535583,0,7,30.0,55.778932,http://www.cian.ru/rent/flat/150972728/,,37.613593,2,1,8,55000.0,55000.0,евроремонт,1,Тверской,Достоевская,0,41.0,0
5076,1,0,1316.46641778,5,16,19.0,55.581169,http://www.cian.ru/rent/flat/149330732/,,37.678101,10,,17,27000.0,27000.0,,1,Бирюлёво Восточное,Царицыно,0,38.0,0
5077,1,1,421.30852163,8,20,67.0,55.809489,http://www.cian.ru/rent/flat/150783574/,18.0,37.481945,,,21,110000.0,110000.0,евроремонт,3,Щукино,,0,96.0,
5078,1,1,1942.86125898,10,1,20.0,55.493232,http://www.cian.ru/rent/flat/149916216/,10.0,37.299515,,1,17,24000.0,24000.0,евроремонт,1,Троицк,,0,42.0,
5079,1,0,762.545169818,8,2,28.0,55.852309,http://www.cian.ru/rent/flat/151345196/,,37.408867,5,1,5,25000.0,25000.0,косметический,1,Северное Тушино,Сходненская,0,35.0,0
5080,1,,712.864251758,8,6,30.0,55.846108,http://www.cian.ru/rent/flat/150334961/,10.0,37.371982,8,1,25,40000.0,40000.0,евроремонт,1,,Митино,0,42.0,1
5081,1,1,381.842105485,3,7,28.0,55.804501,http://www.cian.ru/rent/flat/151268355/,,37.725191,11,,9,37000.0,37000.0,косметический,2,Преображенское,Преображенская площадь,0,43.0,1
5082,1,1,118.631449967,0,3,44.0,55.771034,http://www.cian.ru/rent/flat/151203827/,,37.703972,18,,12,52999.0,52999.0,косметический,3,Басманный,Электрозаводская,0,66.0,1
5083,0,1,138.97281801,0,3,40.0,55.737922,http://www.cian.ru/rent/flat/151528672/,10.0,37.595671,2,1,4,130000.0,130000.0,дизайнерский,3,Хамовники,Парк Культуры,0,65.0,1
5084,1,1,712.94429849,1,4,36.0,55.846118,http://www.cian.ru/rent/flat/151447462/,,37.478136,10,,9,32000.0,32000.0,косметический,2,Головинский,Водный стадион,0,45.0,1
5085,0,1,672.285708964,6,1,28.0,55.668117,http://www.cian.ru/rent/flat/151557434/,,37.551564,3,1,5,33000.0,33000.0,отсутствует,2,Обручевский,Новые Черемушки,0,43.0,1
5086,1,1,582.267286564,5,9,22.0,55.680027,http://www.cian.ru/rent/flat/151040934/,,37.659703,3,,12,35000.0,35000.0,косметический,1,Нагатино-Садовники,Коломенская,0,32.0,1
5087,1,0,950.547660456,6,7,42.0,55.630944,http://www.cian.ru/rent/flat/150572944/,,37.479906,25,,12,45000.0,45000.0,евроремонт,3,Тёплый Стан,Тропарево,0,63.0,1
5088,1,1,263.454265988,3,4,28.0,55.789492,http://www.cian.ru/rent/flat/151567163/,,37.668219,10,1,5,45000.0,45000.0,евроремонт,2,Сокольники,Сокольники,0,45.0,1
5089,0,,269.453579732,0,3,51.0,55.721006,http://www.cian.ru/rent/flat/150830114/,,37.584326,11,1,9,150000.0,150000.0,дизайнерский,3,,Фрунзенская,0,76.0,1
5090,0,0,1161.95747172,5,2,21.0,55.602317,http://www.cian.ru/rent/flat/151598170/,,37.58252,15,,12,35000.0,35000.0,евроремонт,1,Чертаново Южное,Улица Академика Янгеля,0,39.0,1
5091,1,0,551.953481354,3,15,20.0,55.825947,http://www.cian.ru/rent/flat/151456035/,,37.829449,7,1,16,25000.0,25000.0,отсутствует,1,Гольяново,Щелковская,0,37.0,0
5092,0,1,227.871483555,1,2,77.0,55.784967,http://www.cian.ru/rent/flat/151587247/,17.0,37.526025,13,,10,100000.0,100000.0,евроремонт,3,Хорошёвский,Полежаевская,0,120.0,1
5093,1,,145.180736249,7,7,47.0,55.774426,http://www.cian.ru/rent/flat/151371097/,10.0,37.461831,,1,17,65000.0,65000.0,косметический,2,,,0,80.0,
5094,1,0,767.445102656,7,5,35.0,55.85292,http://www.cian.ru/rent/flat/149842621/,,37.360034,7,,16,37000.0,37000.0,косметический,2,Митино,Пятницкое шоссе,0,45.0,1
5095,1,1,1198.71976208,2,3,20.0,55.9063,http://www.cian.ru/rent/flat/151567936/,,37.54816,5,,17,25000.0,25000.0,косметический,1,Лианозово,Алтуфьево,0,35.0,0
5096,1,0,353.853627405,3,5,29.0,55.800959,http://www.cian.ru/rent/flat/151551947/,,37.819361,21,1,9,30000.0,30000.0,косметический,2,Восточное Измайлово,Первомайская,0,45.0,1
5097,1,0,735.646793401,7,7,20.0,55.848953,http://www.cian.ru/rent/flat/151618098/,,37.366215,5,,17,25000.0,25000.0,косметический,1,Митино,Митино,0,40.0,1
5098,1,1,490.209743802,1,5,31.0,55.818179,http://www.cian.ru/rent/flat/151203831/,,37.505588,5,,11,40000.0,40000.0,косметический,2,Войковский,Войковская,0,52.0,1
5099,1,0,901.930959228,9,12,52.0,55.637479,http://www.cian.ru/rent/flat/150699557/,14.0,37.32438,,,17,55000.0,55000.0,евроремонт,3,поселение Внуковское,,0,80.0,
5100,1,0,941.416477914,1,3,30.0,55.874546,http://www.cian.ru/rent/flat/151380085/,,37.507376,15,,5,27000.0,27000.0,косметический,2,Западное Дегунино,Алтуфьево,0,44.0,0
5101,0,1,986.804829653,2,1,19.0,55.880167,http://www.cian.ru/rent/flat/151605094/,,37.643722,21,1,9,23000.0,23000.0,косметический,1,Северное Медведково,Медведково,0,32.0,1
5102,1,1,559.763000801,5,5,28.0,55.682996,http://www.cian.ru/rent/flat/151553997/,10.0,37.677436,10,,9,35000.0,35000.0,косметический,2,Нагатинский Затон,Коломенская,0,45.0,1
5103,1,1,435.898173418,2,5,54.0,55.811331,http://www.cian.ru/rent/flat/151092071/,10.0,37.658086,14,,9,70000.0,70000.0,евроремонт,3,Алексеевский,Алексеевская,0,80.0,1
5104,0,1,466.263441149,6,15,81.0,55.695296,http://www.cian.ru/rent/flat/151031361/,10.0,37.575648,5,1,24,150000.0,150000.0,дизайнерский,4,Академический,Академическая,0,135.0,1
5105,0,,67.741378849,0,52,130.0,55.747115,http://www.cian.ru/rent/flat/150473520/,10.0,37.539078,4,1,76,350000.0,350000.0,евроремонт,2,,Деловой центр,0,150.0,1
5106,1,0,763.595656739,8,2,64.0,55.85244,http://www.cian.ru/rent/flat/150050428/,11.0,37.435762,5,1,16,70000.0,70000.0,евроремонт,4,Северное Тушино,Сходненская,0,93.0,1
5107,1,1,805.094967659,6,7,29.0,55.650444,http://www.cian.ru/rent/flat/149901750/,,37.562065,20,1,12,40000.0,40000.0,евроремонт,2,Черёмушки,Калужская,0,46.0,1
5108,1,1,203.183631279,4,8,30.6,55.72961,http://www.cian.ru/rent/flat/151504075/,7.2,37.664779,5,1,12,50000.0,50000.0,косметический,2,Южнопортовый,Пролетарская,0,51.0,1
5109,1,0,301.284219158,4,5,20.0,55.716864,http://www.cian.ru/rent/flat/151160946/,11.0,37.799436,6,,17,23999.0,23999.0,косметический,1,Выхино-Жулебино,Рязанский проспект,0,40.0,1
5110,1,0,992.371093302,9,16,16.0,55.625308,http://www.cian.ru/rent/flat/151260418/,8.5,37.309441,30,1,22,22000.0,22000.0,евроремонт,1,поселение Внуковское,Проспект Вернадского,0,36.0,0
5111,1,0,1004.30793501,9,6,20.0,55.623697,http://www.cian.ru/rent/flat/151409137/,11.0,37.30539,,,17,25000.0,25000.0,косметический,1,поселение Внуковское,,0,44.0,
5112,1,0,1077.47179978,2,5,20.0,55.89137,http://www.cian.ru/rent/flat/151449849/,10.0,37.58552,8,1,22,45000.0,45000.0,отсутствует,1,Лианозово,Алтуфьево,0,44.0,1
5113,1,1,308.21738794,4,17,44.0,55.715961,http://www.cian.ru/rent/flat/150233908/,14.0,37.751026,12,1,24,60000.0,60000.0,евроремонт,2,Рязанский,Кузьминки,0,70.0,1
5114,0,1,405.049397275,8,7,55.0,55.807435,http://www.cian.ru/rent/flat/151172222/,40.0,37.448662,14,1,30,130000.0,130000.0,дизайнерский,2,Щукино,Щукинская,0,95.0,1
5115,1,0,1300.91899175,5,2,52.0,55.583306,http://www.cian.ru/rent/flat/149590068/,10.0,37.679053,20,,17,38000.0,38000.0,косметический,3,Бирюлёво Восточное,Царицыно,0,75.0,0
5116,0,0,938.237615863,2,9,18.0,55.874152,http://www.cian.ru/rent/flat/151358771/,,37.698825,5,,9,23000.0,23000.0,косметический,1,Лосиноостровский,Бабушкинская,0,32.0,0
5117,1,0,830.079783679,7,9,20.0,55.860721,http://www.cian.ru/rent/flat/151236640/,,37.44665,9,,12,30000.0,30000.0,косметический,1,Северное Тушино,Планерная,0,40.0,1
5118,0,1,52.6366990672,0,2,79.0,55.762586,http://www.cian.ru/rent/flat/19435084/,15.0,37.597809,13,,4,200000.0,200000.0,евроремонт,4,Пресненский,Пушкинская,0,120.0,1
5119,0,1,47.9587651804,0,3,26.0,55.749663,http://www.cian.ru/rent/flat/151464163/,12.0,37.587048,4,,6,56000.0,56000.0,евроремонт,1,Арбат,Смоленская,0,50.0,1
5120,1,1,52.6366990672,0,2,110.0,55.762586,http://www.cian.ru/rent/flat/35273310/,,37.597809,8,1,6,200000.0,200000.0,евроремонт,4,Пресненский,Пушкинская,0,120.0,1
5121,1,0,1069.12459271,2,17,30.0,55.89034,http://www.cian.ru/rent/flat/151618992/,,37.58879,5,,22,38000.0,38000.0,евроремонт,1,Бибирево,Алтуфьево,0,38.0,1
5122,1,1,1178.19709896,8,11,63.0,55.903777,http://www.cian.ru/rent/flat/149965163/,13.0,37.388143,10,1,15,65000.0,65000.0,евроремонт,3,Куркино,Планерная,0,92.9,0
5123,1,1,161.483267905,0,4,100.0,55.776507,http://www.cian.ru/rent/flat/151208965/,,37.589778,7,,14,220000.0,220000.0,дизайнерский,4,Тверской,Белорусская,0,140.0,1
5124,1,1,493.78263618,2,2,29.0,55.818629,http://www.cian.ru/rent/flat/150535226/,,37.658607,19,,5,34000.0,34000.0,косметический,2,Алексеевский,Алексеевская,0,45.0,1
5125,1,1,944.35359838,2,6,32.0,55.87491,http://www.cian.ru/rent/flat/150877853/,,37.635754,17,,9,35000.0,35000.0,косметический,2,Южное Медведково,Бабушкинская,0,48.0,1
5126,1,0,1185.42182527,6,10,20.0,55.599118,http://www.cian.ru/rent/flat/151608683/,10.0,37.531208,10,,22,50000.0,50000.0,дизайнерский,1,Ясенево,Ясенево,0,40.0,1
5127,0,,269.453579732,0,3,50.0,55.721006,http://www.cian.ru/rent/flat/148516963/,,37.584326,5,1,11,150000.0,150000.0,евроремонт,3,,Фрунзенская,0,76.0,1
5128,1,1,259.944831886,3,4,32.0,55.789046,http://www.cian.ru/rent/flat/150403797/,,37.739312,10,,5,40000.0,40000.0,евроремонт,2,Соколиная Гора,Партизанская,0,53.0,1
5129,1,0,858.966240484,2,12,20.0,55.864313,http://www.cian.ru/rent/flat/151610866/,,37.659811,5,,16,32000.0,32000.0,,1,Бабушкинский,Бабушкинская,0,40.0,1
5130,1,0,938.237615863,2,6,45.0,55.874152,http://www.cian.ru/rent/flat/150640910/,,37.698825,10,,9,42000.0,42000.0,,3,Лосиноостровский,Бабушкинская,0,60.0,0
5131,1,0,334.283123709,1,22,63.0,55.79848,http://www.cian.ru/rent/flat/150447540/,18.0,37.520671,10,1,55,199000.0,199000.0,дизайнерский,2,Хорошёвский,Сокол,0,110.0,1
5132,0,1,133.326991276,1,1,,55.772912,http://www.cian.ru/rent/flat/151356512/,,37.533894,10,,5,50000.0,50000.0,,1,Хорошёвский,Беговая,0,40.0,1
5133,0,0,331.166183882,8,1,20.0,55.798085,http://www.cian.ru/rent/flat/150929833/,10.0,37.408436,11,,17,30000.0,30000.0,косметический,1,Строгино,Строгино,0,40.0,1
5134,1,0,887.309718031,2,14,20.0,55.867834,http://www.cian.ru/rent/flat/151566647/,,37.636033,27,1,14,29900.0,29900.0,евроремонт,1,Южное Медведково,Свиблово,0,38.0,1
5135,1,1,56.7091777006,0,3,163.0,55.763108,http://www.cian.ru/rent/flat/150177642/,,37.634865,4,,6,350000.0,350000.0,евроремонт,6,Красносельский,Чистые пруды,0,216.0,1
5136,0,1,191.618112468,8,26,92.0,55.78035,http://www.cian.ru/rent/flat/151524763/,37.0,37.450028,10,1,48,130000.0,130000.0,дизайнерский,4,Хорошёво-Мнёвники,Октябрьское поле,0,178.0,1
5137,1,1,766.024069741,6,3,20.0,55.655656,http://www.cian.ru/rent/flat/151608086/,,37.595555,5,,12,36000.0,36000.0,евроремонт,1,Зюзино,Каховская,0,36.0,1
5138,0,1,309.933876459,1,1,29.0,55.795393,http://www.cian.ru/rent/flat/150599524/,,37.575432,10,,5,43000.0,43000.0,,2,Савёловский,Савеловская,0,46.0,1
